x,y
-13.899999999999913,59.76679154731966
10.800000000000438,3.8898601600022538
-2.0999999999997456,-36.61823247946428
14.700000000000493,7.930594295202807
3.300000000000331,-12.715379851248782
2.300000000000317,-14.322516857834884
-4.099999999999774,20.393360044069773
-13.69999999999991,51.36711838464848
-14.499999999999922,37.66346663860767
-17.99999999999997,107.67567291029233
-2.4999999999997513,24.972560143468897
-9.799999999999855,11.762124692831453
12.300000000000459,-58.072727458683865
1.3000000000003027,-2.4168014620412883
-5.599999999999795,13.184016531517212
-3.09999999999976,-23.301994131610655
-0.4999999999997229,-41.411018878824656
12.40000000000046,-1.3779437773337442
-9.49999999999985,-8.001581514381268
-7.9999999999998295,21.90505297080861
9.400000000000418,-16.153689136844164
4.200000000000344,-12.826813906520737
7.800000000000395,1.7618353158768123
15.300000000000502,-38.85528727512556
4.60000000000035,-5.494543475198366
-14.899999999999928,58.3742423528384
-1.69999999999974,33.03394138724183
-8.599999999999838,11.34962059487791
16.900000000000524,-16.15756606072619
11.70000000000045,-21.24194581672988
-13.799999999999912,34.18092459746
3.1000000000003283,-16.458424968576356
14.900000000000496,8.836416204901116
0.3000000000002885,-4.893795413759443
13.80000000000048,-32.68479424095894
17.700000000000536,-26.97852497728756
2.100000000000314,-1.6258973014865408
-16.999999999999957,97.061976489942
-3.4999999999997655,-2.468039433971306
-8.099999999999831,22.691204682721644
9.000000000000412,-42.85069584360599
-3.2999999999997627,3.7044444552537583
14.100000000000485,-18.120646311742586
12.100000000000456,-34.876727072238054
-6.299999999999805,34.277873710858614
-1.5999999999997385,3.453371818099123
16.300000000000516,-20.26505293621279
-14.699999999999925,44.589125031151816
-7.599999999999824,1.9986783309049478
-17.599999999999966,61.143120327041004
1.0000000000002984,-32.21051196510871
-15.09999999999993,60.28592066194558
-16.099999999999945,69.06239739380327
19.40000000000056,15.392438406860201
6.300000000000374,-1.6265625101284904
-13.299999999999905,33.642067182386214
-19.19999999999999,92.91440967875816
11.500000000000448,-10.458840410407461
-9.199999999999847,1.503802413902843
8.1000000000004,-28.518939783093032
-15.999999999999943,82.3420882686523
-10.699999999999868,43.223193564776956
14.400000000000489,-3.3314390195242023
-4.899999999999785,-7.979189535492875
4.300000000000345,1.891866780993542
0.20000000000028706,-23.42923300170591
-1.0999999999997314,-16.455262379496265
15.100000000000499,-34.72302304279471
16.800000000000523,0.798762569316132
1.8000000000003098,-7.07677784381454
-13.499999999999908,54.634582396689225
5.000000000000355,-44.59271218420805
-9.999999999999858,24.83677707058018
11.800000000000452,2.0721547802488836
6.700000000000379,-17.755316546531702
-3.9999999999997726,43.34729751302274
-4.299999999999777,17.7429851116082
-14.39999999999992,50.25098506451323
-6.199999999999804,-34.3444315702832
11.400000000000446,-23.887770772410548
1.2000000000003013,-17.089974084695633
-14.599999999999923,17.87683323212408
0.7000000000002942,15.147770053595837
-2.2999999999997485,-16.53536033262804
-12.9999999999999,62.40104775989689
-2.9999999999997584,9.709527875730604
7.400000000000389,-0.4677126563934646
-2.7999999999997556,-5.50386999144174
7.500000000000391,-36.329153515962915
18.10000000000054,-4.26850113053921
-5.19999999999979,29.55140977344196
-13.099999999999902,74.96050582068128
9.300000000000416,-48.93630946733752
-8.199999999999832,36.085428376588595
-20.0,95.54580784676602
11.600000000000449,1.744859599797362
-0.0999999999997172,-1.5287855096958882
19.000000000000554,-21.00623580607335
-0.6999999999997257,31.143373714409478
-18.299999999999976,80.40382642658066
10.500000000000433,-35.65429510180226
-10.89999999999987,34.40971952215942
-8.499999999999837,54.4676572388545
-16.899999999999956,53.431976563451606
-17.399999999999963,72.163510904436
-18.999999999999986,59.65738069678933
1.600000000000307,21.43521859761765
19.800000000000566,-27.11747388878518
3.4000000000003325,-6.635473301538766
-14.799999999999926,78.53024764791394
-16.799999999999955,36.65950635809458
-10.09999999999986,15.811110965384263
-10.79999999999987,35.18445123201415
-1.7999999999997414,9.65736605160813
-10.19999999999986,0.28781897874403484
17.40000000000053,-16.61962784852902
15.90000000000051,-17.948400068708317
-4.49999999999978,-20.5150132645121
0.10000000000028564,-11.250406169708578
-6.999999999999815,8.032696654094304
-13.599999999999909,54.23285538552278
-11.59999999999988,34.772818263995674
16.100000000000513,-2.0718758095252525
9.900000000000425,-55.50337193474318
-4.699999999999783,5.150582151889289
6.800000000000381,-55.22520434517996
-6.699999999999811,33.314707891394306
-4.999999999999787,-17.36272463638732
-2.199999999999747,7.338079677310235
16.50000000000052,-20.46267238597069
-0.7999999999997272,-21.58430489905194
-11.899999999999885,41.424524920799676
